__label__joy	You really are lucky !
__label__joy	I love anything with chocolate the best .
__label__joy	No doubt , it's not a simple thing to put on a ' phantom show ' .
__label__sadness	Sorry .
__label__joy	I'm okay . He just stole my things .
__label__joy	See you tomorrow .
__label__sadness	Sorry , darling , I forgot .
__label__joy	Hey ! Look at this ! We can stay in a big hotel or we can stay in a little cabin by the beach .
__label__joy	Congratulations on your success .
__label__joy	A playpen and crib ! Thanks Carla ! This is just what I needed !
__label__joy	You ’ Ve been very helpful .
__label__sadness	Of course not . I knew she had fallen in love with another guy . It is difficult to see her move on so quickly .
__label__surprise	No . That ’ s what is surprising me .
__label__joy	Goodbye . Hope to see you again .
__label__sadness	Oh , sir . I lost my passport .
__label__joy	Of course . There you are .
__label__joy	Guess what came in the mail today ?
__label__joy	Hi , Tom . How have you been ?
__label__joy	Sure . I will .
__label__joy	What a nice day !
__label__joy	Oh , are you ? That sounds interesting .
__label__joy	Happy birthday , Ms . Lin . Here is a present for you .
__label__joy	Oh , I will have a sweet dream .
__label__joy	That's terrific !
__label__sadness	It ’ s getting worse . Now he ’ s eating me out of house and home . I ’ Ve tried talking to him but it all goes in one ear and out the other . He makes himself at home , which is fine . But what really gets me is that yesterday he walked into the living room in the raw and I had company over ! That was the last straw .
__label__joy	It's great ! I like these places .
__label__joy	May I ask you for a dance ?
__label__surprise	really ? I never would have guessed . The criminals must only come out in the evenings , because I've never noticed anything strange when I've been at your house in the daytime .
__label__joy	Me , too . Now let's make a list for what we need to take with us .
__label__sadness	I should've just stayed on the bus .
__label__joy	Let me guess , Mocha , Mandheling , and Santos !
__label__joy	Sounds good . What time do you want me to come ?
__label__joy	Just give me $ 55 .
__label__joy	That's a good idea . But leave the front as it is now .
__label__joy	Sure . I ’ ll also take some silver cuff link and a pair of silk ties .
__label__joy	Ha , yes , brilliant !
__label__joy	Yeah , it costed a bundle , alright ?
__label__joy	Thank you for you help .
__label__joy	The same to you , Joey .
__label__sadness	I know . I'll get over him . My first break up was painful because I was naive .
__label__joy	Come on , it's the weekend . Let's taste and enjoy this meal . Cheers !
__label__joy	I've been chosen to plan the next family reunion .
__label__joy	No , it's just perfect .
__label__joy	Well , congratulations . When is the big date ?
__label__joy	Perfect ! I like this one .
__label__joy	You're going to like him . Everybody says he's a nice guy .
__label__joy	I like talking to you too .
__label__joy	Sounds good .
__label__joy	Thank you very much .
__label__joy	You're looking great .
__label__joy	Say , why don't you come with us ? We have plenty of room .
__label__joy	Good . I wanna come with you .
__label__joy	It is a bit expensive . But it is worth buying one's favorite . I will take them .
__label__joy	Good idea , especially at this price .
__label__joy	He must be very easy-going .
__label__disgust	They killed another hostage .
__label__sadness	I'm sorry I'm late .
__label__sadness	I don't know . She always said I didn't love her , but I did .
__label__surprise	Oh , my God . Do you want to be a millionaire ? I can see you are very crazy about money .
__label__anger	Why didn't you tell me you had a girlfriend ?
__label__joy	Aw , come on ; it was nothing . I'm just doing my job .
__label__sadness	I ’ m sorry , Mr . Baker ’ s not in . May I take your message ?
__label__joy	Okay , thank you very much for your help .
__label__anger	I've something very unpleasant to talk with you . Upon the arrival of the first consignment , it was found that about 50 % of the sixty cases of pineapples were leaking .
__label__surprise	What ? But it is my favorite piece of clothing .
__label__surprise	What a find ! So , how much does it cost ?
__label__surprise	Oh , my computer crashed again !
__label__joy	Of course.No girl is more charming .
__label__joy	Thanks a lot .
__label__joy	Everything is great , Tad . How are you ?
__label__joy	No problem . I'll talk to you later .
__label__sadness	Well , I am under a lot of pressure . My boss is very pushy . He assigned me three projects . Now the deadlines are near , and I still have not finished all of my projects .
__label__joy	It is the symbol of laughing at hoar frost and fighting with snow . I admire the bravery of plum blossoms .
__label__joy	I'll do that , Mr.Zhang , See you tomorrow .
__label__sadness	I ’ m sorry you didn ’ t get accepted .
__label__joy	I think I am getting a fever and will be too sick to help you . Here , feel how hot my head is !
__label__joy	I think I'm going to like it here .
__label__joy	Good ! And then , the entire body . Never incline your body forward or backward . Take care to regulate the point of balance . Place it at your waist .
__label__disgust	I have been very busy this year , working late , often taking work home and taking no vacation . I feel exhausted .
__label__joy	Thanks John , and there you have it ! Looks like it ’ s a weekend to stay at home !
__label__anger	You should've been done already .
__label__joy	I think it is amazing . You can enjoy both the traditional Chinese culture as well as the vitality of a modern cosmopolitan city . The only thing I didn't enjoy was the subway .
__label__joy	Surely , I'll have one made for you . You want a print ?
__label__joy	Is 5 PM . a good time for you ?
__label__joy	Yeah . All of us tried our best .
__label__joy	Follow me into the kitchen . You will love it .
__label__disgust	Well , it would be a lot easier to finish if you stopped talking to me .
__label__surprise	really ? so you don't have fried food at all .
__label__joy	Yes , of course , Mr Peters ! Good to see you again . What can we do for you today ?
__label__joy	OK . Thank you .
__label__joy	you always have unique ideas and you're such a team leader .
__label__joy	Ice cream , please .
__label__joy	That ’ s great . We can go boating on the lake in the afternoon .
__label__anger	Don't bother .
__label__joy	thanks . I better get back to my work before my boss yells at me again !
__label__joy	It's pretty . How much is it ?
__label__joy	Absolutely . Through all kinds of stamps I am able to learn about the world .
__label__joy	Thank you very much , bye !
__label__joy	Yes , simple as it is . It does work .
__label__joy	Let me show you the way . Please follow me .
__label__joy	The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes !
__label__joy	There's a gym nearby ? That's exciting ! I really want to start to go to gym as soon as possible . I've been lazy this summer holiday and have put on some weight .
__label__joy	Good idea !
__label__joy	Thank you , Lisa .
__label__sadness	I'm afraid I can only rent it for two months .
__label__joy	you have good fashion sense , Karen .
__label__sadness	Oh . I made a mistake . I thought the guy on the right was Peckham .
__label__joy	Well , I won't keep you then . It was very nice of you to come to see me .
__label__surprise	No way !
__label__joy	So quick and easy ! Thanks very much .
__label__joy	It's very nice.It goes well with your skirt .
__label__joy	You should . I know you'll like it .
__label__joy	OK . Dinner and a movie will be perfect .
__label__joy	Dalian is a beautiful city . Do you agree ?
__label__joy	Yeah , and I love your cooking .
__label__joy	See you tonight then .
__label__joy	I could not agree with you more . For us , there are so many unhappy things and I am so bored ; however , I got lots of fun from stealing .
__label__joy	I see . Thanks a lot .
__label__joy	That's good to know . Oh , listen ! The band's playing our song .
__label__joy	Why not ?
__label__joy	I have some good news for you . We've decided we'd like to send you to Shanghai on a business trip this weekend .
__label__joy	You were really lucky .
__label__joy	I like the apartment , Mr.Sellers . You can show me the lease .
__label__joy	You are welcome .
__label__surprise	Okay.Hey , is that a dark cloud over there ? Do you think it will rain after all ?
__label__joy	Well , doctors are such an important job . I mean your health is the most imponent thing you've got , isn't it ? I want to be important and help people .
__label__joy	Thanks .
__label__joy	Are you hungry ? Do you want me to buy something for you to eat ?
__label__joy	That ’ s correct . It ’ s a murder mystery based on actual murders that book place in Florida several years ago . The main character-the police invesigator-is based on the man who investigated the case .
__label__joy	See you !
__label__joy	You look happy .
__label__joy	Welcome ! Sophia told us you were coming !
__label__joy	Thank you for your delicious meal .
__label__surprise	Why ! what happened ?
__label__joy	Thank you . I'll have a try .
__label__joy	It really must be an exciting time for you guys .
__label__sadness	Well , no . I thought I ‘ Ve finish in five minutes . and I didn ’ t want to be difficult about just few minutes , if I hadn ’ t been missing the bus and in the traffic I wouldn ’ t have been so late . I ’ m sorry .
__label__joy	That would be great ! Actually , can I get your phone number , Ella ? That ’ s assuming you don ’ t mind if I call you sometime .
__label__joy	Well then , this could be a nice opportunity to enjoy it together . I bet you'd love it .
__label__joy	Thanks.Let me see . I think there's a mistake on the bill here.Would you mind checking , please ?
__label__joy	Hi , I'm home ! Can you double that recipe ? I ran into an old friend after work and invited him for dinner .
__label__sadness	Oh , I'm sorry .
__label__joy	I guess that does sound a lot healthier .
__label__joy	Thanks , that's would be lovely . You'r right , he is kind and nice looking .
__label__joy	Thanks .
__label__joy	Yes.Oh , it's you , Linda . I haven't seen you for a long time.Well , come in and sit down.How about something to drink ?
__label__joy	Hi ! I'm happy you could make it .
__label__surprise	Are you kidding ? Over seven hundred million people watched the final match of the World Cup ! It ’ s a very exciting and nerve wracking sport ! Each nation is cheering on their team , hoping they will bec
__label__surprise	You mean I have to wear the same thing every day ? MOM !
__label__joy	Yes , you have a good eye for materials .
__label__anger	You ’ Ve had over a month to get this finalized ! Why are things delayed ?
__label__joy	Oh , that's so nice of you ! Thank you very much .
__label__joy	Sure . I can see you're enjoying your trip today .
__label__joy	I appreciate that .
__label__anger	It ’ s so wet and dark , I ’ m just fed up .
__label__joy	that'd be great ! I know he'd appreciate your help .
__label__joy	No other city can match it . It's heaven .
__label__surprise	Really ? That ’ s unusual .
__label__surprise	Oh , it's really nice , but to tell the truth , that's far too expensive .
__label__sadness	I am sorry . I didn ’ t accomplish the job on time .
__label__joy	Fine , well the job search tools are all here for you to use . Feel free to look around and use what works best for you . Have fun with it !
__label__joy	Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy .
__label__joy	Wow , you are the expert on it .
__label__joy	That ’ s great news !
__label__joy	Thank you very much for your cooperation .
__label__joy	Oh , look at that beautiful countertop material and the double sink !
__label__anger	Oh , gag me ! She's totally gross !
__label__joy	Good news . Ah , what if be even better if alternative work place is provided .
__label__joy	That's a good idea . Why have I never thought of that ?
__label__joy	Happy birthday , Aims !
__label__joy	You're welcome .
__label__joy	Pretty good . Actually , I'm quite busy with work . By the way , say ' hello ' to your husband .
__label__joy	We open at 6:30 , sir .
__label__joy	It's hard to say , because each team has my idols .
__label__joy	Good . Let's take a look !
__label__joy	I certainly can try ... No ! It went straight through the wickets .
__label__joy	Yes , I like travelling . I am young , and unmarried . It ’ s no problem for me to travel frequently .
__label__joy	I'm free tomorrow .
__label__anger	And we ’ ll all help you .
__label__joy	Fine .
__label__joy	My brother started investing money when he was 16 years old .
__label__joy	Thank you .
__label__joy	Thank you .
__label__joy	Then keep up the good work .
__label__joy	There is a new restaurant opening up in town next month .
__label__sadness	now that I look back at it , it wawsn't that big a deal . I shouldn't have lost my temper .
__label__joy	They are.We definitely see eye-to eye on my enhanced performance being a win-win situation for everyone involved .
__label__joy	Here's your change . Thank you for shopping with us .
__label__joy	It must be old .
__label__joy	It ’ s wonderful , isn ’ t it ? Would you like to see some photos that I look recently ?
__label__joy	I used to buy lunch every day from the International food stall at school . Every day was an adventure !
__label__joy	I think that might work for me as well .
__label__joy	It ’ s my pleasure . Would you like another glass of champagne ?
__label__joy	Yeah , I was really struggling whether I should give you this nice little car . It was the last one they had and I really like it so much myself .
__label__joy	Please let me know when you go to China and let me be of some assistance to you .
__label__surprise	Don't tell me you're a salsa expert , too !
__label__joy	congratulations ! That's excellent news ? What do you have to do to get an unconditional offer ?
__label__joy	Yes , that is me . Nice to meet you , Monica . Welcome on board !
__label__joy	Yes . I bought two boxed of chocolate – one for me and one for you !
__label__joy	I have had a good stay here . Your service is wonderful . I'm very satisfied with it .
__label__joy	I want to have a few friends over for a dinner party to celebrate my birthday . Would you be able to come the next weekend on Saturday ?
__label__surprise	So what happened ?
__label__joy	Don't worry about it .
__label__joy	That sounds fine .
__label__joy	I visited the First International Flower Festival in the city last year , and was impressed with so many beautiful flowers !
__label__joy	That's a big question . Well , if you're in love , maybe you will take every opportunity to talk to her or telephone her for no reason at all .
__label__anger	It is . Hurry up ! You ’ ll be late for school .
__label__anger	He ’ s my grandfather , and he never really liked you anyway !
__label__joy	Fine.We ' ll be expecting you .
__label__joy	A piece of cake ?
__label__joy	Oh , sorry sir . We take no tips here . Thank you all the same .
__label__joy	No . How about going to karaoke tonight ?
__label__joy	I will . Thanks a lot .
__label__surprise	He is really terrific !
__label__joy	Yes , that's my only day off until Thursday .
__label__joy	That'd be great ! Thank you .
__label__joy	Yes !
__label__joy	Maybe we all should learn something from him .
__label__joy	Oh thanks for inviting me . I'd love to come .
__label__joy	That's the spirit . I'll see you tomorrow after class .
__label__anger	That's all right . But why were you so rude to me at lunch .
__label__joy	Thank you . I will deal with it .
__label__joy	All right . Let's chat next time . Bye-bye .
__label__surprise	Really ? Can't you stay a little longer ?
__label__surprise	Really ? But his wife has always waited on him hand and foot .
__label__surprise	Is that so ? So far we haven't had any complaint of this kind . Our mushrooms have enjoyed a good reputation for their superior quality for years . We are really at a loss to understand why your lot was found moldy and wormeaten . Have you any evidence ?
__label__anger	But I ’ m not able to live here anymore .
__label__disgust	Oh ! I hate rainy days !
__label__joy	It feels very good .
__label__surprise	Wow , so soon ! I'm going to miss you .
__label__sadness	Doctor , my child is nine years old , and I recently found that he was constantly telling lies about how he is doing at school .
__label__surprise	Really ? Do you like the story ? It's sheer nonsense !
__label__joy	OK . How about some spring rolls and squid balls , some pork skins , and some beer !
__label__joy	I think I ’ m crazy about her .
__label__surprise	Never ? Really ? I'm surprised .
__label__joy	Great . I have a good day , thanks again for the offer .
__label__joy	Then , put on your casual clothes and pack some food and beverages .
__label__joy	Ok . I'll make the arrangements . It will be great .
__label__joy	Oh . that's very nice of him .
__label__joy	Ok . Thank you very much .
__label__joy	Ok , you are really all eyes when it comes to talking about food , aren't you ?
__label__joy	That is the most beautiful sunset !
__label__joy	Fine . Thank you very much .
__label__joy	I am so happy to know that I could make some contribution to our company .
__label__joy	Yeah . I have got much pressure in the company . I have tobe wrapped upon my work .
__label__joy	I'm not sure , but as far as I know , most factory tours are free . They are sponsored by the company providing the tour .
__label__joy	I thought it was pretty good .
__label__joy	No problem . Good luck .
__label__joy	Thanks . Wendy . There will be an important dinner party tonight . So I must make me the focus of my friends .
__label__joy	Yes , my wife is coming to get me .
__label__joy	Thanks .
__label__joy	I have never seen so many flavors of ice cream in one place !
__label__joy	Wow !
__label__joy	It doesn't matter .
__label__fear	I turned on my laptop and it broke ! I mean , the monitor went black !
__label__sadness	Yes , but there is nothing inside the drawers or on the desk .
__label__joy	Definitely , it's time to say bye-bye to the last year and to say hello to the new year !
__label__joy	Oh , buddy , you are so kind . Thank you !
__label__anger	How slowly you drive !
__label__joy	May I invite you for a dance ?
__label__sadness	Don't worry . Anyway , you are better than me .
__label__anger	Mike , you're late again .
__label__sadness	She said it was because we had very different ideas about life .
__label__sadness	I am awfully sorry . I didn't think you would mind so much .
__label__joy	I have lemonade , iced tea , and mango juice .
__label__sadness	I'm sorry , sir , but may I see your driver's licence and insurance policy , please ? I have to give you a ticket .
__label__joy	You will be very beautiful on your wedding day .
__label__sadness	We're sorry you have to leave .
__label__sadness	I'm afraid I can't .
__label__joy	The rooms are very tidy and the flowers grew very well.You are very helpful . I want to thank you for everything you've done for me .
__label__joy	It looks so cute . Is it a parrot ?
__label__joy	Oh , really . I like hot food . So what is your recommendation for me ?
__label__joy	Yes , I think so . It's very emotional .
__label__joy	The city is beautiful , the off ... , the offices are modern and comfortable , and the work is so interesting .
__label__joy	Sure , Carolyn . I'm happy to help you.What kinds of things do you need right now ?
__label__joy	Be sure to get to the sports hall at nine o'clock on Sunday morning .
__label__joy	How about at the subway entrance .
__label__joy	It's a pleasure .
__label__joy	I ’ m happy that you find this apartment so appealing .
__label__joy	That would be great .
__label__joy	Listen to the sound of nature ! It's like music .
__label__joy	Good . I'm a regular customer here . I am glad you can make an exception for me .
__label__joy	Congratulations ! I heard that you are going to take a two-week training course in the headquarter .
__label__joy	Here comes the birthday cake .
__label__joy	Wow ! Congratulation ! When do classes start ?
__label__joy	Thanks .
__label__sadness	I'm sorry , sir .
__label__joy	Fine , thank you .
__label__joy	Thank you for bringing me here . What shall we order ?
__label__surprise	Really ?
__label__joy	Good , happy birthday to you !
__label__joy	That ’ s great . Can you do it anywhere ?
__label__surprise	Are you interested in science ? I can't believe it .
__label__joy	Okay , thanks for everything .
__label__joy	When Jo and I are together , we argue a lot , but that's also part of the fun . Besides , I know she will always be there for me when I need her , and she knows I'll be there for her .
__label__joy	Thank you . I just consider working as part of my life .
__label__anger	Excuse me . This chicken doesn't taste right to me .
__label__joy	Hi , Jason ! Long time no see . How's the hotel ?
__label__joy	All right ! Thank you .
__label__joy	Come on in . Would you care for a drink ?
__label__joy	Thank you .
__label__disgust	Many people say it's a good story.But I think it's boring !
__label__anger	Well , you might pinch your eyelid ! Or lose an eyeball !
__label__sadness	Yeah . My whole GPA is screwed up now .
__label__joy	Typical Francis , whether you are at work , or engaged in leisure time activities , you always show the same eagerness and curiosity to learn something new and improve yourself .
__label__joy	Thank you very much . I had a really good time .
__label__joy	Thank you !
__label__joy	So what am I going to do ?
__label__sadness	I knew this would happen some day ...
__label__joy	What is it ?
__label__joy	How do you like waltz ?
__label__joy	It's great !
__label__disgust	Wow , that terrible movie is finally over . Next time I ’ m picking the film , because I don ’ t want to end up seeing a chick flick .
__label__sadness	Sorry , I'm late .
__label__joy	How about next time we meet at my place ? And I ’ ll treat you to Chinese food . I know how much you like it . We can order in and watch video too . Anything you like , I promise .
__label__joy	Great ! I have a coupon for free popcorn at that theater !
__label__sadness	I'm afraid not , unless you want a night flight .
__label__joy	Thanks . Maybe I will do business through Internet in the future .
__label__surprise	Really ?
__label__joy	Wasn't that football game great ! I just knew we'd win !
__label__joy	All right . I ’ ll see you on Friday .
__label__joy	You've been so helpful . Thank you .
__label__joy	What should I bring with me ?
__label__joy	You're right . I should talk to him . Sometimes , it's not easy being a parent . Thanks . It helps to get it off my chest . You're always so easy to talk to .
__label__surprise	You have never gone to the Statue of Liberty ? ! I can't believe it ! But you live here !
__label__joy	I like to stay here .
__label__joy	Aright . Do you have any cigarettes ?
__label__joy	Will you be okay when you immigrate to America ?
__label__joy	All right . Goodbye , Dave .
__label__joy	That sounds great !
__label__sadness	Sorry , I dialed the wrong number .
__label__joy	Ok , I'll try that .
__label__joy	Not at all .
__label__joy	Okay , I ’ Ve decided . I ’ m going to pop the question !
__label__joy	yes , but with our sense we'll always look good .
__label__joy	Are you going to the movie theater with me tonight ?
__label__joy	Looking forward to meeting with you !
__label__joy	I really love you .
__label__joy	Wow . That's really good.And you think this is really a good system for a graduate student ?
__label__joy	Oh , I think I should try to read one .
__label__sadness	That's kind of you to say . But ... the stuff we do here hasn't really challenged me very much at all .
__label__joy	This title does not only give you a raising pay-check , but also increase responsibilities . Congratulations , and hope the best for you .
__label__joy	I cann't wait for buying his CD now .
__label__joy	Good ! Here , let me help you with your bag . Is it your first time to Seattle ? I'd be happy to take you around this city and show you the sights tonight if you're up to it .
__label__joy	That's a good idea .
__label__joy	Yes , no problem . It'll be ready by 2 p . m .
__label__sadness	When he told me I had to work overtime , that was it .
__label__joy	Thanks , but actually I was hoping I could ask you to write my biography .
__label__joy	Ok . I ’ ll take it .
__label__sadness	Sorry . You'd better get off for taking another taxi .
__label__surprise	Really ? This is a nice office , but it's quite small .
__label__surprise	Like that Rastafarian over there ? You mean dreadlocks ? You crazy ! That'll take way too long .
__label__joy	It smells sweet .
__label__joy	The night life there . It's so romantic !
__label__surprise	25 cents a day ?
__label__joy	The notification period of my current job is not that long and I ’ m quite profession to English and I am happy with the traveling abroad as I ’ m good dealing with the people from other cultures . It makes the whole job even more interesting . I will send my resume to you still this week .
__label__joy	That's great !
__label__joy	Glad to meet you , Wang Lin . I am Mary .
__label__joy	All kinds , but mostly Pop , rock and classical . Why ?
__label__sadness	Sorry , sir , you have to pay in the check-out counter . It's there .
__label__joy	It's a bit small but looks nice.What ' s more , it's only ten minutes ' walk to the company .
__label__surprise	Definitely . It's a wonderful meal . Thank you , Honey .
__label__joy	The beans will burn . I know . I've tasted burnt coffee before ... yuck !
__label__surprise	Why ? it doesn't make sense . If we do the floors first , and then paint the walls , we will get paint all over our new floor .
__label__joy	Sounds like fun .
__label__surprise	Unbelievable ! I could never do that .
__label__joy	Thank you so much .
__label__surprise	Really ? How many collections do you have ?
__label__joy	Don't mention it . Good luck . You're going to need it .
__label__joy	Yeah , you are right . I must stop complaining and stick to it every day .
__label__joy	I have chosen January as the month for this retreat .
__label__joy	It's great ! Will it be hard to care for ?
__label__joy	You know , that is one of my favorites !
__label__joy	Hello , my name is Paula . Nice to meet you !
__label__joy	Look at the snow , it's so beautiful .
__label__joy	He's honest , hardworking and responsible . I simply can't find any shortcoming of his as an employee .
__label__joy	There ’ s you receipt . Goodbye .
__label__surprise	Oh , my God ! It's good we have food .
__label__joy	that's very sensible . Would it be alright if I left early today to prepare for the trip ?
__label__surprise	Whoa ! That's expensive ! It should be cheaper .
__label__joy	Mike , come and look at this painting of shrimp ! It is so simple yet so vivid !
__label__joy	Have you ever swum in a river or a lake ?
__label__joy	Yeah , just the way you like it ! I also put out some cereal and muesli if you feel like having something more light .
__label__joy	Sure .
__label__anger	Yes , but I bet $ 200 dollars on the Cougars !
__label__joy	Thanks . That'll be all .
__label__joy	I am very happy to know my work could be recognized by you and our company .
__label__joy	absolutely . I can decide when and what to do all by myself .
__label__joy	Thanks .
__label__joy	don't worry . Nothing bad will happen . I'll even buy your ticket for you .
__label__joy	Okay , thin crust . Your total is $ 21.50 and yourorder will arrive in thirty minutes or it ’ s free !
__label__joy	Thanks , that was nice of you .
__label__surprise	Next week ?
__label__joy	Thanks a lot . Good bye .
__label__surprise	Oh , really ? Do you know which company it's from ?
__label__joy	What time should we meet ?
__label__joy	Thank you . I appreciate all your help .
__label__joy	Let's plan a surprise party for him !
__label__sadness	A guy in my office got the flu the other day . Today I seem to have come down with it , too .
__label__joy	Really ? Have you ever been there ?
__label__joy	Oh , let's come in and enjoy yourself .
__label__joy	No , I'm fine . Thanks .
__label__fear	He makes me nervous . He looks at me funny . And he never buys anything !
__label__joy	Mmmm . .. OK , let's try to be .
__label__joy	Yes , It's very great .
__label__joy	Ok , cool .
__label__joy	I went out with Leo last night . It was really exciting .
__label__joy	Well , I've been looking forward to seeing you .
__label__joy	Certainly.Here you are.They ' re the very latest fashion .
__label__joy	We shall be pleased to talk the matter over with you . You've done very well in fulfilling the agreement .
__label__joy	Perfect . I ’ ll pick you up then .
__label__joy	I forgot what I put up with . In that case , I do deserve these flowers .
__label__sadness	You don't have to keep saying that , Yuri . It's not your fault.But me--I'm the one who should be sorry.It was me who suggested operations here in the first place ! Oh , what can we do ?
__label__joy	All right , see you .
__label__anger	Don ’ t criticize Mario or else I ’ ll start on those fat , drunk friends of yours ; they ’ re no saints .
__label__joy	No way ! That sounds great !
__label__joy	I hope so . Thank you .
__label__joy	Really ? That's wonderful !
__label__joy	I ’ m glad you like it .
__label__joy	Then I'll take it .
__label__joy	Thank you very much .
__label__joy	Thanks for your help .
__label__joy	OK . We look forward to seeing you . Goodbye .
__label__joy	Let's go !
__label__anger	That's absolutely ridiculous !
__label__anger	You should at least give me a call .
__label__joy	Rachel , do you like music ?
__label__joy	Good . I think I'll get too nervous to look at myself in the mirror !
__label__joy	I think that the apple crisp would be wonderful .
__label__joy	It sounds wonderful . Do I have to sign a lease ? How much should I pay ?
__label__joy	Let ’ s go then .
__label__joy	Thank you .
__label__surprise	It is ? Oh , that ’ s nice .
__label__joy	It tastes like crankcase oil , but delicious .
__label__joy	Look at the ticket booth in the center . There seems to be not as many people as we thought it would be .
__label__joy	Thanks .
__label__joy	I just got a letter from an old high school buddy .
__label__joy	I'm glad you guys all have such a good sense of humor . Ha-ha ...
__label__joy	Thanks for the invitation . I will !
__label__joy	Thank you .
__label__disgust	We waste a vacation .
__label__joy	Bye , Jason .
__label__surprise	Oh , really ? are there any snakes ?
__label__joy	Well , it ’ s very comfortable just to drift here .
__label__joy	The Taj it is then .
__label__joy	There is a beautiful state park here . I can see why so many people come out here to camp .
__label__joy	Really going to miss you .
__label__joy	13924774026 . All right . Thanks for calling . Oh , hang on , someone's at the door that may be him , please hold on .
__label__surprise	John , my father isn't there at all . Are you kidding ?
__label__joy	If you don't think twice about the rides and go on every ride that you can , you'll have a good time .
__label__sadness	Yes , I kept on typing it until midnight , but it is lost .
__label__joy	Thank you . I ’ Ve really enjoyed my time here . I've grown both personally and professionally with this company .
__label__anger	Susan ! Why didn ’ t you tell me that you were taking over the Silk Company account ?
__label__surprise	How silly of you to jump out of the window !
__label__joy	Good morning , Mr . Thomas , it is nice to see you too .
__label__joy	Don't mention it .
__label__joy	We are on the high way . Find the pound shade ..
__label__joy	Thank you .
__label__joy	most of them are office buildings , huge department stores , and hotels but some are just private homes . New York is one of the financial centers of the words so there are lots of very expensive places .
__label__joy	Yeah , I will be there .
__label__joy	The coffee , books , music and sunshine are just beautiful there .
__label__joy	So cool . I wish I can go to the live New Year's Concert someday in the future .
__label__joy	Great ! You are all set to enjoy the library .
__label__joy	Well , hi ! My name is Eve Markowski . I am glad to meet you . With your friendly smile and helpful attitude . I am sure you will win .
__label__joy	Thanks for your help .
__label__joy	That's great . I'll tell my mother about it .
__label__surprise	How dare you say that ? What they do is just for our good .
__label__joy	Yes , I couldn't agree with you more . A 1 year time deposit it is !
__label__anger	Why don't you watch where you're going ?
__label__joy	That's great .
__label__joy	Well , every stamp has a story to tell .
__label__joy	Nice to see you , Patrick .
__label__joy	See you soon ! Bye ! Egg ... I can ’ t stand that woman or her obnoxious daughter .
__label__joy	Man , that's amazing . It must have cost a bundle .
__label__surprise	Really ? So what ’ s the news ?
__label__joy	let ’ s go together .
__label__joy	Let's line up . The steak is very inviting . I'll have it .
__label__anger	You are passing the buck . I'll be hanged if I ask you to go to the park with us .
__label__joy	You have to . It is sure .
__label__joy	Wow , you ’ re up early today ! What ’ s for breakfast ?
__label__disgust	I think it is the worst one I have ever seen .
__label__joy	Thank you . I'm glad that you believe me .
__label__joy	The Palace Hotel .
__label__joy	Thanks for your praise , Madam .
__label__joy	Thank you , ma'am . It's been a pleasure doing business with you .
__label__joy	Jenny , I want to go on a picnic . Could you come too ?
__label__joy	Thank you .
__label__surprise	I just cann't believe my ears !
__label__anger	Why don ’ t you marry Rose , then ?
__label__surprise	Really ? What's the series about ?
__label__anger	I'm glad you like it .
__label__joy	An interesting meeting , isn't it ?
__label__joy	If you are free , maybe you can get having for my birthday party , it should be fun .
__label__joy	No problem .
__label__joy	I believe you were the best choice for that promotion . I really do .
__label__fear	It's scary .
__label__joy	thank you . I couldn't wait any longer to have a taste .
__label__sadness	In that case , I don't think I'll buy one here .
__label__joy	Oh , thanks a lot .
__label__joy	Okay , sir , here you are . Thank you very much .
__label__anger	Yeah you are right . This office is falling apart ! Frank told me the other day that the gutters outside were clogged and that ’ s why the parking lot was flooded .
__label__joy	Oh , it's interesting . Dad told me you brought him here when he was young , too . Now , it's my turn .
__label__joy	OK . I promise . Thank you , Mom .
__label__joy	Well , maybe you are right . We'll be more amused in a tram or a double-decker than on the subway .
__label__joy	Come on . Getting a tan symbolizes health and wealth in western countries .
__label__joy	Got it . Thank you , Shirley .
__label__joy	That sounds just wonderful to us .
__label__joy	I ’ m sure I will .
__label__surprise	Really ? What else have you discovered ?
__label__joy	Thank you very much . This is for your help .
__label__joy	Oh , it's nothing to speak of .
__label__joy	It's a perfect fit .
__label__joy	Great idea ! I do it every so often .
__label__sadness	That ’ s a little troublesome .
__label__joy	She is a real star . Not a onetime thing .
__label__joy	Yeah , I agree.It makes you feel really good .
__label__joy	Would you prefer our cocktail — Shanghai cocktail ? It's a mixture of real Chinese ingredients .
__label__joy	Ok , thanks ...
__label__anger	It's filthy because you never wipe your shoes .
__label__sadness	I just lost my job . I'm just worried about how I'm going to pay the bills .
__label__surprise	Good gracious . That ’ s incredible !
__label__joy	I'm glad to hear that.Bye .
__label__joy	Right . The city life has made us tired and out of energy , while the natural world can bring us quite new feelings .
__label__joy	My birthday comes next month . I want to hold a birthday party , too .
__label__disgust	Actually , what bothers me is the violence . There are far too many detective and police shows .
__label__joy	Yeah , good idea.We can put some lawn furniture outside next to the grill . I also set up the tent outside so we can hide from the sun if it gets too hot .
__label__anger	Me ? No way , keep him away from me , please .
__label__joy	Excellent , come over at ten o'clock and we will start at the shopping center , the one around the corner from my house . They have just the shop we need .
__label__joy	Hello , Lucy , I heard you did a good deal in interview .
__label__joy	That sounds like a good deal .
__label__joy	Very good idea . Sometimes such pictures can show the house's richness .
